"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-14","0.0",",,W,",,,,,"15.0",",,W","-7.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-15","0.0",",,W,",,,,,"20.0",",,W","-6.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-16","0.0",",,W,",,,,,"23.3",",,W","1.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-17","0.0",",,W,",,,,,"22.8",",,W","2.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-18","0.0",",,W,",,,,,"15.0",",,W","-4.9",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-19","0.0",",,W,",,,,,"15.0",",,W","0.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-20","6.4",",,W,",,,,,"12.8",",,W","-1.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-21","0.0",",,W,",,,,,"14.4",",,W","-2.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-22","0.0",",,W,",,,,,"18.9",",,W","-1.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-23","0.0",",,W,",,,,,"23.3",",,W","1.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-24","0.0",",,W,",,,,,"19.4",",,W","1.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-25","0.0",",,W,",,,,,"16.1",",,W","1.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-26","0.0",",,W,",,,,,"17.2",",,W","-1.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-27","0.0",",,W,",,,,,"21.7",",,W","0.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-28","1.0",",,W,",,,,,"23.3",",,W","3.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-29","0.0",",,W,",,,,,"25.0",",,W","5.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-04-30","0.0",",,W,",,,,,"21.1",",,W","5.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-01","0.0",",,W,",,,,,"21.1",",,W","5.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-02","0.0",",,W,",,,,,"18.9",",,W","3.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-03","0.0",",,W,",,,,,"16.7",",,W","-0.5",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-04","0.0","T,,W,",,,,,"16.1",",,W","1.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-05","0.0",",,W,",,,,,"23.3",",,W","2.2",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-06","0.0",",,W,",,,,,"26.1",",,W","2.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-07","0.0",",,W,",,,,,"27.8",",,W","6.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-08","0.0",",,W,",,,,,"27.8",",,W","10.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-09","0.0",",,W,",,,,,"28.9",",,W","6.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-10","0.0",",,W,",,,,,"30.6",",,W","6.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-11","0.0",",,W,",,,,,"27.8",",,W","11.1",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-12","0.0",",,W,",,,,,"26.7",",,W","10.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-13","0.0",",,W,",,,,,"25.6",",,W","10.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-14","0.0",",,W,",,,,,"25.0",",,W","7.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-15","0.3",",,W,",,,,,"23.3",",,W","5.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-16","0.0",",,W,",,,,,"28.3",",,W","3.9",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-17","0.0",",,W,",,,,,"28.9",",,W","5.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-18","0.0",",,W,",,,,,"25.6",",,W","5.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-19","0.0","T,,W,",,,,,"23.3",",,W","5.6",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-20","0.0","T,,W,",,,,,"21.1",",,W","2.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-21","1.5",",,W,",,,,,"19.4",",,W","8.3",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-22","0.8",",,W,",,,,,"22.8",",,W","6.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-23","0.3",",,W,",,,,,"21.7",",,W","10.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-24","0.0",",,W,",,,,,"27.8",",,W","6.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-25","0.0",",,W,",,,,,"30.6",",,W","7.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-26","0.0",",,W,",,,,,"29.4",",,W","10.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-27","0.0",",,W,",,,,,"29.4",",,W","12.8",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-28","0.0",",,W,",,,,,"28.3",",,W","6.7",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-29","0.0",",,W,",,,,,"27.8",",,W","5.0",",,W",,
"USW00023054","LAS VEGAS MUNICIPAL AIRPORT, NM US","2018-05-30","0.0",",,W,",,,,,"28.9",",,W","7.8",",,W",,
