"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-05-25",,"84","76",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-05-26",,"85","75",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-05-27",,"78","72",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-05-28",,"84","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-05-29",,"84","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-05-30",,"83","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-05-31",,"86","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-01",,"92","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-02",,"91","71",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-03",,"94","72",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-04",,"94","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-05",,"88","68",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-06",,"87","72",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-07",,"85","73",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-08",,"86","73",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-09",,"85","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-10",,"90","73",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-11",,"91","73",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-12",,"87","71",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-13",,"88","71",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-14",,"90","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-15",,"91","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-16",,"91","75",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-17",,"91","76",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-18",,"89","77",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-19",,"89","78",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-20",,"91","78",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-21",,"98","77",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-22",,"95","78",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-23",,"96","77",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-24",,"94","79",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-25",,"91","79",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-26",,"90","76",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-27",,"93","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-28",,"94","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-29",,"87","74",
"USW00013878","BRUNSWICK MALCOLM MCKINNON AIRPORT, GA US","2018-06-30",,"88","76",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-01","60","66","54",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-02","59","70","50",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-03","59","69","50",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-04","56","66","47",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-05","61","70","55",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-06","46","55","37",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-07","43","48","41",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-08","39","44","33",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-09","34","39","31",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-10","34","45","26",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-11","42","61","30",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-12","47","51","36",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-13","38","50","28",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-14","46","58","38",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-15","42","46","29",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-16","37","53","27",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-17","42","49","36",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-18","51","62","47",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-19","53","63","46",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-20","62","66","58",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-21","56","58","52",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-22","53","57","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-23","61","69","49",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-24","48","51","41",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-25","38","42","30",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-26","38","50","30",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-27","41","44","36",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-28","38","45","32",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-29","42","53","36",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-30","42","51","33",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2017-12-31","35","36","28",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-01","25","29","18",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-02","22","36","13",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-03","31","39","27",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-04","29","35","20",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-05","25","39","17",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-06","29","40","21",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-07","29","40","21",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-08","35","43","31",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-09","46","65","36",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-10","58","65","53",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-11","57","60","53",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-12","58","62","28",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-13","31","37","23",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-14","27","42","18",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-15","35","49","26",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-16","40","50","27",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-17","23","27","14",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-18","24","41","15",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-19","36","55","26",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-20","45","64","33",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-21","53","69","39",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-22","54","62","47",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-23","55","63","40",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-24","43","53","35",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-25","43","58","32",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-26","46","58","35",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-27","52","57","49",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-28","55","57","53",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-29","53","57","42",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-30","40","46","30",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-01-31","40","56","29",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-01","50","64","40",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-02","43","46","32",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-03","37","50","32",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-04","41","48","35",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-05","44","53","38",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-06","50","69","40",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-07","60","62","41",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-08","45","59","33",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-09","48","63","37",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-10","55","65","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-11","65","67","61",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-12","60","62","50",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-13","52","56","47",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-14","52","60","48",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-15","63","70","59",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-16","68","75","55",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-17","60","77","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-18","60","66","48",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-19","63","76","59",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-20","64","75","58",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-21","70","77","65",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-22","70","79","63",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-23","68","78","60",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-24","70","79","63",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-25","67","69","59",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-26","60","66","49",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-27","54","65","45",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-02-28","56","64","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-01","63","73","54",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-02","53","58","45",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-03","50","64","37",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-04","52","67","38",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-05","54","59","44",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-06","56","60","49",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-07","47","50","39",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-08","41","49","31",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-09","42","61","30",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-10","53","67","40",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-11","56","57","53",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-12","48","53","39",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-13","43","54","35",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-14","43","52","35",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-15","48","68","34",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-16","58","71","46",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-17","62","75","54",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-18","67","77","57",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-19","61","66","57",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-20","62","70","46",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-21","44","51","36",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-22","44","57","34",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-23","49","64","38",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-24","59","74","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-25","53","69","43",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-26","47","49","45",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-27","49","60","46",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-28","60","76","48",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-29","67","76","57",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-30","61","65","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-03-31","55","68","44",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-01","62","77","47",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-02","68","81","56",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-03","68","80","58",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-04","63","70","47",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-05","52","66","38",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-06","60","74","50",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-07","58","60","39",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-08","44","55","38",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-09","51","59","46",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-10","57","70","50",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-11","57","70","44",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-12","63","77","50",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-13","67","80","53",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-14","71","80","61",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-15","65","72","42",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-16","45","53","38",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-17","52","76","36",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-18","67","83","53",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-19","66","68","50",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-20","54","68","44",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-21","60","72","46",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-22","61","62","58",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-23","61","69","58",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-24","63","70","58",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-25","61","68","54",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-26","57","60","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-27","60","72","52",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-28","64","78","52",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-29","63","71","51",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-04-30","61","75","49",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-01","67","80","54",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-02","71","82","58",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-03","72","83","59",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-04","72","83","59",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-05","73","78","66",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-06","70","80","60",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-07","72","83","61",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-08","70","79","61",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-09","71","85","62",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-10","76","88","63",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-11","74","89","62",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-12","80","90","68",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-13","80","91","67",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-14","81","91","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-15","75","78","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-16","72","76","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-17","73","82","68",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-18","72","83","66",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-19","76","86","70",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-20","77","86","68",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-21","73","83","66",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-22","73","84","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-23","74","84","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-24","77","86","70",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-25","76","83","70",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-26","75","85","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-27","76","83","70",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-28","74","85","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-29","74","82","70",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-30","76","82","71",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-05-31","78","87","71",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-01","76","89","68",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-02","76","89","68",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-03","81","92","72",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-04","77","85","66",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-05","73","83","63",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-06","76","91","63",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-07","80","89","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-08","80","90","73",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-09","78","90","70",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-10","77","89","68",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-11","76","88","70",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-12","74","84","69",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-13","78","88","72",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-14","78","88","71",
"USW00013874","ATLANTA HARTSFIELD INTERNATIONAL AIRPORT, GA US","2018-06-15","80","91","72",
